CA,Year,Month,Time_ID,Crime_Category,Crime_Count,Crime_Rate
40,2018,2,2018-02,Financial Crimes,12,0.9593092973059397
40,2018,2,2018-02,Other Crimes,15,1.1991366216324248
40,2018,2,2018-02,Property Crimes,86,6.8750499640259015
40,2018,2,2018-02,Public Order Crimes,6,0.4796546486529699
40,2018,2,2018-02,Sex-Related Crimes,3,0.23982732432648493
40,2018,2,2018-02,Violent Crimes,61,4.87648892797186
40,2018,3,2018-03,Financial Crimes,7,0.5595970900951316
40,2018,3,2018-03,Other Crimes,18,1.4389639459589096
40,2018,3,2018-03,Property Crimes,120,9.593092973059399
40,2018,3,2018-03,Public Order Crimes,3,0.23982732432648493
40,2018,3,2018-03,Sex-Related Crimes,4,0.3197697657686466
40,2018,3,2018-03,Violent Crimes,81,6.475337756815093
40,2018,4,2018-04,Drug-Related Crimes,4,0.3197697657686466
40,2018,4,2018-04,Financial Crimes,10,0.7994244144216165
40,2018,4,2018-04,Other Crimes,21,1.6787912702853947
40,2018,4,2018-04,Property Crimes,97,7.75441681988968
40,2018,4,2018-04,Public Order Crimes,5,0.39971220721080825
40,2018,4,2018-04,Sex-Related Crimes,4,0.3197697657686466
40,2018,4,2018-04,Violent Crimes,75,5.9956831081621225
40,2018,5,2018-05,Drug-Related Crimes,5,0.39971220721080825
40,2018,5,2018-05,Financial Crimes,13,1.0392517387481015
40,2018,5,2018-05,Other Crimes,22,1.758733711727556
40,2018,5,2018-05,Property Crimes,158,12.63090574786154
40,2018,5,2018-05,Public Order Crimes,8,0.6395395315372931
40,2018,5,2018-05,Sex-Related Crimes,4,0.3197697657686466
40,2018,5,2018-05,Violent Crimes,106,8.473898792869134
40,2018,6,2018-06,Drug-Related Crimes,7,0.5595970900951316
40,2018,6,2018-06,Financial Crimes,14,1.1191941801902632
40,2018,6,2018-06,Other Crimes,20,1.598848828843233
40,2018,6,2018-06,Property Crimes,150,11.991366216324247
40,2018,6,2018-06,Public Order Crimes,9,0.7194819729794548
40,2018,6,2018-06,Sex-Related Crimes,10,0.7994244144216165
40,2018,6,2018-06,Violent Crimes,126,10.072747621712367
40,2018,7,2018-07,Drug-Related Crimes,5,0.39971220721080825
40,2018,7,2018-07,Financial Crimes,9,0.7194819729794548
40,2018,7,2018-07,Other Crimes,12,0.9593092973059397
40,2018,7,2018-07,Property Crimes,124,9.912862738828045
40,2018,7,2018-07,Public Order Crimes,7,0.5595970900951315
40,2018,7,2018-07,Sex-Related Crimes,4,0.3197697657686466
40,2018,7,2018-07,Violent Crimes,116,9.27332320729075
40,2018,8,2018-08,Drug-Related Crimes,6,0.47965464865296986
40,2018,8,2018-08,Financial Crimes,15,1.1991366216324248
40,2018,8,2018-08,Other Crimes,18,1.4389639459589096
40,2018,8,2018-08,Property Crimes,83,6.635222639699417
40,2018,8,2018-08,Public Order Crimes,12,0.9593092973059397
40,2018,8,2018-08,Sex-Related Crimes,3,0.23982732432648493
40,2018,8,2018-08,Violent Crimes,98,7.8343592613318425
40,2018,9,2018-09,Drug-Related Crimes,4,0.3197697657686466
40,2018,9,2018-09,Financial Crimes,6,0.4796546486529699
40,2018,9,2018-09,Other Crimes,15,1.1991366216324248
40,2018,9,2018-09,Property Crimes,86,6.8750499640259015
40,2018,9,2018-09,Public Order Crimes,9,0.7194819729794548
40,2018,9,2018-09,Sex-Related Crimes,8,0.6395395315372931
40,2018,9,2018-09,Violent Crimes,84,6.715165081141579
40,2018,10,2018-10,Drug-Related Crimes,3,0.23982732432648493
40,2018,10,2018-10,Financial Crimes,11,0.879366855863778
40,2018,10,2018-10,Other Crimes,17,1.359021504516748
40,2018,10,2018-10,Property Crimes,55,4.396834279318891
40,2018,10,2018-10,Public Order Crimes,6,0.4796546486529699
40,2018,10,2018-10,Sex-Related Crimes,7,0.5595970900951315
40,2018,10,2018-10,Violent Crimes,84,6.715165081141578
40,2018,11,2018-11,Drug-Related Crimes,5,0.39971220721080825
40,2018,11,2018-11,Financial Crimes,6,0.47965464865296986
40,2018,11,2018-11,Other Crimes,35,2.7979854504756574
40,2018,11,2018-11,Property Crimes,78,6.235510432488608
40,2018,11,2018-11,Public Order Crimes,6,0.4796546486529699
40,2018,11,2018-11,Sex-Related Crimes,4,0.3197697657686466
40,2018,11,2018-11,Violent Crimes,82,6.555280198257255
40,2018,12,2018-12,Drug-Related Crimes,2,0.1598848828843233
40,2018,12,2018-12,Financial Crimes,9,0.7194819729794548
40,2018,12,2018-12,Other Crimes,15,1.1991366216324248
40,2018,12,2018-12,Property Crimes,85,6.79510752258374
40,2018,12,2018-12,Public Order Crimes,11,0.879366855863778
40,2018,12,2018-12,Violent Crimes,67,5.35614357662483
40,2019,1,2019-01,Drug-Related Crimes,13,1.0310913705583757
40,2019,1,2019-01,Financial Crimes,10,0.7931472081218274
40,2019,1,2019-01,Other Crimes,26,2.062182741116751
40,2019,1,2019-01,Property Crimes,61,4.838197969543147
40,2019,1,2019-01,Public Order Crimes,8,0.6345177664974619
40,2019,1,2019-01,Sex-Related Crimes,4,0.3172588832487309
40,2019,1,2019-01,Violent Crimes,69,5.472715736040609
40,2019,2,2019-02,Drug-Related Crimes,9,0.7138324873096447
40,2019,2,2019-02,Financial Crimes,7,0.5552030456852792
40,2019,2,2019-02,Other Crimes,23,1.8242385786802031
40,2019,2,2019-02,Property Crimes,46,3.6484771573604062
40,2019,2,2019-02,Public Order Crimes,7,0.5552030456852792
40,2019,2,2019-02,Sex-Related Crimes,6,0.4758883248730964
40,2019,2,2019-02,Violent Crimes,52,4.124365482233503
40,2019,3,2019-03,Drug-Related Crimes,12,0.9517766497461929
40,2019,3,2019-03,Financial Crimes,11,0.8724619289340102
40,2019,3,2019-03,Other Crimes,16,1.2690355329949237
40,2019,3,2019-03,Property Crimes,62,4.91751269035533
40,2019,3,2019-03,Public Order Crimes,3,0.23794416243654823
40,2019,3,2019-03,Sex-Related Crimes,1,0.07931472081218273
40,2019,3,2019-03,Violent Crimes,68,5.393401015228426
40,2019,4,2019-04,Drug-Related Crimes,12,0.9517766497461929
40,2019,4,2019-04,Financial Crimes,8,0.6345177664974618
40,2019,4,2019-04,Other Crimes,10,0.7931472081218274
40,2019,4,2019-04,Property Crimes,66,5.2347715736040605
40,2019,4,2019-04,Public Order Crimes,9,0.7138324873096447
40,2019,4,2019-04,Sex-Related Crimes,2,0.15862944162436546
40,2019,4,2019-04,Violent Crimes,78,6.186548223350254
40,2019,5,2019-05,Drug-Related Crimes,8,0.6345177664974618
40,2019,5,2019-05,Financial Crimes,3,0.23794416243654823
40,2019,5,2019-05,Other Crimes,17,1.3483502538071066
40,2019,5,2019-05,Property Crimes,80,6.345177664974619
40,2019,5,2019-05,Public Order Crimes,3,0.2379441624365482
40,2019,5,2019-05,Sex-Related Crimes,8,0.6345177664974619
40,2019,5,2019-05,Violent Crimes,87,6.900380710659898
40,2019,6,2019-06,Drug-Related Crimes,11,0.8724619289340102
40,2019,6,2019-06,Financial Crimes,6,0.47588832487309646
40,2019,6,2019-06,Other Crimes,19,1.506979695431472
40,2019,6,2019-06,Property Crimes,65,5.155456852791878
40,2019,6,2019-06,Public Order Crimes,6,0.47588832487309646
40,2019,6,2019-06,Sex-Related Crimes,6,0.47588832487309646
40,2019,6,2019-06,Violent Crimes,84,6.662436548223351
40,2019,7,2019-07,Drug-Related Crimes,10,0.7931472081218274
40,2019,7,2019-07,Financial Crimes,9,0.7138324873096447
40,2019,7,2019-07,Other Crimes,16,1.2690355329949239
40,2019,7,2019-07,Property Crimes,81,6.4244923857868015
40,2019,7,2019-07,Public Order Crimes,15,1.1897208121827412
40,2019,7,2019-07,Sex-Related Crimes,2,0.15862944162436546
40,2019,7,2019-07,Violent Crimes,96,7.614213197969542
40,2019,8,2019-08,Drug-Related Crimes,12,0.9517766497461929
40,2019,8,2019-08,Financial Crimes,8,0.6345177664974618
40,2019,8,2019-08,Other Crimes,27,2.141497461928934
40,2019,8,2019-08,Property Crimes,85,6.741751269035532
40,2019,8,2019-08,Public Order Crimes,10,0.7931472081218274
40,2019,8,2019-08,Sex-Related Crimes,5,0.39657360406091363
40,2019,8,2019-08,Violent Crimes,79,6.2658629441624365
40,2019,9,2019-09,Drug-Related Crimes,18,1.4276649746192893
40,2019,9,2019-09,Financial Crimes,12,0.9517766497461929
40,2019,9,2019-09,Other Crimes,13,1.0310913705583757
40,2019,9,2019-09,Property Crimes,85,6.741751269035533
40,2019,9,2019-09,Public Order Crimes,5,0.3965736040609137
40,2019,9,2019-09,Sex-Related Crimes,4,0.3172588832487309
40,2019,9,2019-09,Violent Crimes,92,7.2969543147208125
40,2019,10,2019-10,Drug-Related Crimes,11,0.8724619289340102
40,2019,10,2019-10,Financial Crimes,7,0.5552030456852792
40,2019,10,2019-10,Other Crimes,17,1.3483502538071066
40,2019,10,2019-10,Property Crimes,90,7.138324873096447
40,2019,10,2019-10,Public Order Crimes,8,0.6345177664974618
40,2019,10,2019-10,Sex-Related Crimes,1,0.07931472081218273
40,2019,10,2019-10,Violent Crimes,76,6.027918781725888
40,2019,11,2019-11,Drug-Related Crimes,4,0.3172588832487309
40,2019,11,2019-11,Financial Crimes,4,0.3172588832487309
40,2019,11,2019-11,Other Crimes,12,0.9517766497461929
40,2019,11,2019-11,Property Crimes,76,6.027918781725888
40,2019,11,2019-11,Public Order Crimes,10,0.7931472081218274
40,2019,11,2019-11,Sex-Related Crimes,5,0.3965736040609137
40,2019,11,2019-11,Violent Crimes,67,5.314086294416243
40,2019,12,2019-12,Drug-Related Crimes,8,0.6345177664974618
40,2019,12,2019-12,Financial Crimes,7,0.5552030456852792
40,2019,12,2019-12,Other Crimes,13,1.0310913705583757
40,2019,12,2019-12,Property Crimes,73,5.789974619289341
40,2019,12,2019-12,Public Order Crimes,13,1.0310913705583757
40,2019,12,2019-12,Sex-Related Crimes,6,0.4758883248730964
40,2019,12,2019-12,Violent Crimes,53,4.2036802030456855
40,2020,1,2020-01,Drug-Related Crimes,15,1.1804517195246715
40,2020,1,2020-01,Financial Crimes,10,0.7869678130164477
40,2020,1,2020-01,Other Crimes,23,1.8100259699378296
40,2020,1,2020-01,Property Crimes,81,6.374439285433226
40,2020,1,2020-01,Public Order Crimes,4,0.31478712520657903
40,2020,1,2020-01,Sex-Related Crimes,5,0.39348390650822385
40,2020,1,2020-01,Violent Crimes,69,5.430077909813489
40,2020,2,2020-02,Drug-Related Crimes,8,0.6295742504131582
40,2020,2,2020-02,Financial Crimes,9,0.7082710317148029
40,2020,2,2020-02,Other Crimes,13,1.023058156921382
40,2020,2,2020-02,Property Crimes,51,4.013535846383883
40,2020,2,2020-02,Public Order Crimes,1,0.07869678130164477
40,2020,2,2020-02,Sex-Related Crimes,8,0.6295742504131582
40,2020,2,2020-02,Violent Crimes,60,4.721806878098686
40,2020,3,2020-03,Drug-Related Crimes,3,0.23609034390493427
40,2020,3,2020-03,Financial Crimes,8,0.6295742504131582
40,2020,3,2020-03,Other Crimes,17,1.337845282127961
40,2020,3,2020-03,Property Crimes,52,4.092232627685528
40,2020,3,2020-03,Public Order Crimes,6,0.47218068780986866
40,2020,3,2020-03,Sex-Related Crimes,5,0.3934839065082238
40,2020,3,2020-03,Violent Crimes,53,4.170929408987172
40,2020,4,2020-04,Financial Crimes,17,1.337845282127961
40,2020,4,2020-04,Other Crimes,6,0.47218068780986855
40,2020,4,2020-04,Property Crimes,41,3.2265680333674354
40,2020,4,2020-04,Public Order Crimes,7,0.5508774691115134
40,2020,4,2020-04,Sex-Related Crimes,3,0.23609034390493433
40,2020,4,2020-04,Violent Crimes,51,4.013535846383883
40,2020,5,2020-05,Drug-Related Crimes,3,0.23609034390493427
40,2020,5,2020-05,Financial Crimes,7,0.5508774691115134
40,2020,5,2020-05,Other Crimes,4,0.3147871252065791
40,2020,5,2020-05,Property Crimes,50,3.9348390650822385
40,2020,5,2020-05,Public Order Crimes,17,1.337845282127961
40,2020,5,2020-05,Sex-Related Crimes,5,0.39348390650822385
40,2020,5,2020-05,Violent Crimes,55,4.328322971590461
40,2020,6,2020-06,Drug-Related Crimes,1,0.07869678130164477
40,2020,6,2020-06,Financial Crimes,10,0.7869678130164477
40,2020,6,2020-06,Other Crimes,12,0.9443613756197371
40,2020,6,2020-06,Property Crimes,68,5.351381128511844
40,2020,6,2020-06,Public Order Crimes,12,0.9443613756197372
40,2020,6,2020-06,Sex-Related Crimes,3,0.23609034390493433
40,2020,6,2020-06,Violent Crimes,83,6.531832848036515
40,2020,7,2020-07,Drug-Related Crimes,1,0.07869678130164477
40,2020,7,2020-07,Financial Crimes,12,0.9443613756197371
40,2020,7,2020-07,Other Crimes,8,0.6295742504131582
40,2020,7,2020-07,Property Crimes,82,6.453136066734871
40,2020,7,2020-07,Public Order Crimes,7,0.5508774691115134
40,2020,7,2020-07,Sex-Related Crimes,4,0.3147871252065791
40,2020,7,2020-07,Violent Crimes,92,7.240103879751318
40,2020,8,2020-08,Drug-Related Crimes,3,0.23609034390493427
40,2020,8,2020-08,Financial Crimes,10,0.7869678130164477
40,2020,8,2020-08,Other Crimes,10,0.7869678130164477
40,2020,8,2020-08,Property Crimes,75,5.902258597623357
40,2020,8,2020-08,Public Order Crimes,10,0.7869678130164477
40,2020,8,2020-08,Violent Crimes,85,6.6892264106398045
40,2020,9,2020-09,Drug-Related Crimes,2,0.15739356260328954
40,2020,9,2020-09,Financial Crimes,7,0.5508774691115134
40,2020,9,2020-09,Other Crimes,16,1.2591485008263164
40,2020,9,2020-09,Property Crimes,59,4.643110096797042
40,2020,9,2020-09,Public Order Crimes,4,0.31478712520657903
40,2020,9,2020-09,Sex-Related Crimes,6,0.4721806878098686
40,2020,9,2020-09,Violent Crimes,43,3.383961595970725
40,2020,10,2020-10,Drug-Related Crimes,4,0.3147871252065791
40,2020,10,2020-10,Financial Crimes,16,1.2591485008263164
40,2020,10,2020-10,Other Crimes,11,0.8656645943180924
40,2020,10,2020-10,Property Crimes,62,4.879200440701975
40,2020,10,2020-10,Public Order Crimes,12,0.9443613756197371
40,2020,10,2020-10,Sex-Related Crimes,6,0.4721806878098686
40,2020,10,2020-10,Violent Crimes,60,4.721806878098686
40,2020,11,2020-11,Drug-Related Crimes,1,0.07869678130164477
40,2020,11,2020-11,Financial Crimes,9,0.7082710317148029
40,2020,11,2020-11,Other Crimes,12,0.9443613756197371
40,2020,11,2020-11,Property Crimes,55,4.328322971590462
40,2020,11,2020-11,Public Order Crimes,8,0.6295742504131582
40,2020,11,2020-11,Sex-Related Crimes,3,0.23609034390493433
40,2020,11,2020-11,Violent Crimes,66,5.193987565908554
40,2020,12,2020-12,Drug-Related Crimes,1,0.07869678130164477
40,2020,12,2020-12,Financial Crimes,10,0.7869678130164477
40,2020,12,2020-12,Other Crimes,11,0.8656645943180924
40,2020,12,2020-12,Property Crimes,54,4.249626190288818
40,2020,12,2020-12,Public Order Crimes,6,0.4721806878098686
40,2020,12,2020-12,Sex-Related Crimes,5,0.39348390650822385
40,2020,12,2020-12,Violent Crimes,69,5.430077909813488
40,2021,1,2021-01,Financial Crimes,18,1.4050986456809271
40,2021,1,2021-01,Other Crimes,15,1.1709155380674392
40,2021,1,2021-01,Property Crimes,49,3.8249907576869684
40,2021,1,2021-01,Public Order Crimes,8,0.6244882869693009
40,2021,1,2021-01,Sex-Related Crimes,4,0.31224414348465046
40,2021,1,2021-01,Violent Crimes,64,4.995906295754407
40,2021,2,2021-02,Financial Crimes,6,0.46836621522697575
40,2021,2,2021-02,Other Crimes,12,0.9367324304539515
40,2021,2,2021-02,Property Crimes,40,3.122441434846505
40,2021,2,2021-02,Public Order Crimes,12,0.9367324304539515
40,2021,2,2021-02,Sex-Related Crimes,2,0.15612207174232523
40,2021,2,2021-02,Violent Crimes,45,3.5127466142023183
40,2021,3,2021-03,Drug-Related Crimes,1,0.07806103587116262
40,2021,3,2021-03,Financial Crimes,19,1.48315968155209
40,2021,3,2021-03,Other Crimes,15,1.1709155380674394
40,2021,3,2021-03,Property Crimes,55,4.293356972913944
40,2021,3,2021-03,Public Order Crimes,5,0.3903051793558131
40,2021,3,2021-03,Sex-Related Crimes,6,0.46836621522697575
40,2021,3,2021-03,Violent Crimes,52,4.0591738653004565
40,2021,4,2021-04,Financial Crimes,13,1.0147934663251141
40,2021,4,2021-04,Other Crimes,15,1.1709155380674394
40,2021,4,2021-04,Property Crimes,53,4.137234901171619
40,2021,4,2021-04,Public Order Crimes,4,0.31224414348465046
40,2021,4,2021-04,Sex-Related Crimes,5,0.3903051793558131
40,2021,4,2021-04,Violent Crimes,64,4.995906295754407
40,2021,5,2021-05,Drug-Related Crimes,1,0.07806103587116262
40,2021,5,2021-05,Financial Crimes,13,1.0147934663251141
40,2021,5,2021-05,Other Crimes,21,1.639281753294415
40,2021,5,2021-05,Property Crimes,52,4.0591738653004565
40,2021,5,2021-05,Public Order Crimes,6,0.46836621522697575
40,2021,5,2021-05,Sex-Related Crimes,2,0.15612207174232523
40,2021,5,2021-05,Violent Crimes,45,3.512746614202318
40,2021,6,2021-06,Drug-Related Crimes,3,0.23418310761348787
40,2021,6,2021-06,Financial Crimes,11,0.8586713945827888
40,2021,6,2021-06,Other Crimes,9,0.7025493228404636
40,2021,6,2021-06,Property Crimes,52,4.0591738653004565
40,2021,6,2021-06,Public Order Crimes,11,0.8586713945827888
40,2021,6,2021-06,Sex-Related Crimes,2,0.15612207174232523
40,2021,6,2021-06,Violent Crimes,90,7.0254932284046365
40,2021,7,2021-07,Drug-Related Crimes,3,0.23418310761348787
40,2021,7,2021-07,Financial Crimes,13,1.0147934663251141
40,2021,7,2021-07,Other Crimes,13,1.0147934663251141
40,2021,7,2021-07,Property Crimes,66,5.152028367496732
40,2021,7,2021-07,Public Order Crimes,10,0.7806103587116262
40,2021,7,2021-07,Sex-Related Crimes,4,0.31224414348465046
40,2021,7,2021-07,Violent Crimes,72,5.620394582723709
40,2021,8,2021-08,Drug-Related Crimes,1,0.07806103587116262
40,2021,8,2021-08,Financial Crimes,7,0.5464272510981383
40,2021,8,2021-08,Other Crimes,15,1.1709155380674394
40,2021,8,2021-08,Property Crimes,63,4.917845259883245
40,2021,8,2021-08,Public Order Crimes,9,0.7025493228404636
40,2021,8,2021-08,Sex-Related Crimes,2,0.15612207174232523
40,2021,8,2021-08,Violent Crimes,88,6.869371156662311
40,2021,9,2021-09,Drug-Related Crimes,1,0.07806103587116262
40,2021,9,2021-09,Financial Crimes,13,1.0147934663251141
40,2021,9,2021-09,Other Crimes,19,1.4831596815520898
40,2021,9,2021-09,Property Crimes,66,5.152028367496733
40,2021,9,2021-09,Public Order Crimes,10,0.7806103587116262
40,2021,9,2021-09,Sex-Related Crimes,1,0.07806103587116262
40,2021,9,2021-09,Violent Crimes,76,5.932638726208359
40,2021,10,2021-10,Drug-Related Crimes,4,0.31224414348465046
40,2021,10,2021-10,Financial Crimes,11,0.8586713945827888
40,2021,10,2021-10,Other Crimes,13,1.0147934663251141
40,2021,10,2021-10,Property Crimes,71,5.542333546852546
40,2021,10,2021-10,Public Order Crimes,8,0.6244882869693009
40,2021,10,2021-10,Sex-Related Crimes,4,0.31224414348465046
40,2021,10,2021-10,Violent Crimes,65,5.07396733162557
40,2021,11,2021-11,Drug-Related Crimes,4,0.31224414348465046
40,2021,11,2021-11,Financial Crimes,3,0.23418310761348787
40,2021,11,2021-11,Other Crimes,12,0.9367324304539515
40,2021,11,2021-11,Property Crimes,58,4.527540080527432
40,2021,11,2021-11,Public Order Crimes,12,0.9367324304539515
40,2021,11,2021-11,Sex-Related Crimes,4,0.31224414348465046
40,2021,11,2021-11,Violent Crimes,65,5.073967331625571
40,2021,12,2021-12,Drug-Related Crimes,1,0.07806103587116262
40,2021,12,2021-12,Financial Crimes,8,0.6244882869693009
40,2021,12,2021-12,Other Crimes,16,1.2489765739386018
40,2021,12,2021-12,Property Crimes,68,5.308150439239058
40,2021,12,2021-12,Public Order Crimes,10,0.7806103587116262
40,2021,12,2021-12,Sex-Related Crimes,2,0.15612207174232523
40,2021,12,2021-12,Violent Crimes,74,5.776516654466034
40,2022,1,2022-01,Drug-Related Crimes,1,0.07743042625749148
40,2022,1,2022-01,Financial Crimes,6,0.4645825575449489
40,2022,1,2022-01,Other Crimes,13,1.0065955413473893
40,2022,1,2022-01,Property Crimes,45,3.4843691815871165
40,2022,1,2022-01,Public Order Crimes,6,0.46458255754494887
40,2022,1,2022-01,Sex-Related Crimes,4,0.30972170502996593
40,2022,1,2022-01,Violent Crimes,65,5.032977706736946
40,2022,2,2022-02,Drug-Related Crimes,6,0.4645825575449489
40,2022,2,2022-02,Financial Crimes,5,0.3871521312874574
40,2022,2,2022-02,Other Crimes,12,0.9291651150898979
40,2022,2,2022-02,Property Crimes,51,3.948951739132066
40,2022,2,2022-02,Public Order Crimes,11,0.8517346888324063
40,2022,2,2022-02,Sex-Related Crimes,2,0.15486085251498297
40,2022,2,2022-02,Violent Crimes,61,4.7232560017069805
40,2022,3,2022-03,Financial Crimes,10,0.7743042625749148
40,2022,3,2022-03,Other Crimes,21,1.6260389514073212
40,2022,3,2022-03,Property Crimes,75,5.807281969311861
40,2022,3,2022-03,Public Order Crimes,9,0.6968738363174234
40,2022,3,2022-03,Sex-Related Crimes,4,0.30972170502996593
40,2022,3,2022-03,Violent Crimes,70,5.420129838024404
40,2022,4,2022-04,Drug-Related Crimes,4,0.30972170502996593
40,2022,4,2022-04,Financial Crimes,5,0.3871521312874574
40,2022,4,2022-04,Other Crimes,15,1.161456393862372
40,2022,4,2022-04,Property Crimes,74,5.7298515430543695
40,2022,4,2022-04,Public Order Crimes,9,0.6968738363174234
40,2022,4,2022-04,Sex-Related Crimes,2,0.15486085251498297
40,2022,4,2022-04,Violent Crimes,56,4.336103870419523
40,2022,5,2022-05,Drug-Related Crimes,1,0.07743042625749148
40,2022,5,2022-05,Financial Crimes,5,0.3871521312874574
40,2022,5,2022-05,Other Crimes,16,1.2388868201198637
40,2022,5,2022-05,Property Crimes,69,5.342699411766913
40,2022,5,2022-05,Public Order Crimes,16,1.2388868201198635
40,2022,5,2022-05,Sex-Related Crimes,7,0.5420129838024403
40,2022,5,2022-05,Violent Crimes,74,5.7298515430543695
40,2022,6,2022-06,Drug-Related Crimes,3,0.23229127877247446
40,2022,6,2022-06,Financial Crimes,11,0.8517346888324063
40,2022,6,2022-06,Other Crimes,19,1.4711780988923382
40,2022,6,2022-06,Property Crimes,79,6.117003674341826
40,2022,6,2022-06,Public Order Crimes,10,0.7743042625749148
40,2022,6,2022-06,Sex-Related Crimes,2,0.15486085251498297
40,2022,6,2022-06,Violent Crimes,71,5.497560264281895
40,2022,7,2022-07,Drug-Related Crimes,1,0.07743042625749148
40,2022,7,2022-07,Financial Crimes,7,0.5420129838024403
40,2022,7,2022-07,Other Crimes,21,1.626038951407321
40,2022,7,2022-07,Property Crimes,89,6.891307936916742
40,2022,7,2022-07,Public Order Crimes,20,1.5486085251498296
40,2022,7,2022-07,Sex-Related Crimes,2,0.15486085251498297
40,2022,7,2022-07,Violent Crimes,83,6.426725379371793
40,2022,8,2022-08,Drug-Related Crimes,2,0.15486085251498297
40,2022,8,2022-08,Financial Crimes,7,0.5420129838024403
40,2022,8,2022-08,Other Crimes,9,0.6968738363174234
40,2022,8,2022-08,Property Crimes,108,8.362486035809079
40,2022,8,2022-08,Public Order Crimes,12,0.9291651150898979
40,2022,8,2022-08,Sex-Related Crimes,4,0.30972170502996593
40,2022,8,2022-08,Violent Crimes,69,5.342699411766913
40,2022,9,2022-09,Drug-Related Crimes,3,0.23229127877247446
40,2022,9,2022-09,Financial Crimes,6,0.4645825575449489
40,2022,9,2022-09,Other Crimes,14,1.0840259676048807
40,2022,9,2022-09,Property Crimes,86,6.659016658144267
40,2022,9,2022-09,Public Order Crimes,13,1.0065955413473893
40,2022,9,2022-09,Violent Crimes,67,5.187838559251929
40,2022,10,2022-10,Drug-Related Crimes,3,0.23229127877247446
40,2022,10,2022-10,Financial Crimes,4,0.30972170502996593
40,2022,10,2022-10,Other Crimes,22,1.7034693776648127
40,2022,10,2022-10,Property Crimes,90,6.968738363174233
40,2022,10,2022-10,Public Order Crimes,8,0.6194434100599319
40,2022,10,2022-10,Sex-Related Crimes,10,0.7743042625749148
40,2022,10,2022-10,Violent Crimes,58,4.490964722934506
40,2022,11,2022-11,Drug-Related Crimes,2,0.15486085251498297
40,2022,11,2022-11,Financial Crimes,3,0.23229127877247446
40,2022,11,2022-11,Other Crimes,12,0.9291651150898979
40,2022,11,2022-11,Property Crimes,113,8.749638167096538
40,2022,11,2022-11,Public Order Crimes,10,0.7743042625749148
40,2022,11,2022-11,Sex-Related Crimes,7,0.5420129838024403
40,2022,11,2022-11,Violent Crimes,56,4.336103870419523
40,2022,12,2022-12,Financial Crimes,8,0.6194434100599319
40,2022,12,2022-12,Other Crimes,8,0.6194434100599319
40,2022,12,2022-12,Property Crimes,114,8.82706859335403
40,2022,12,2022-12,Public Order Crimes,4,0.30972170502996593
40,2022,12,2022-12,Sex-Related Crimes,5,0.3871521312874574
40,2022,12,2022-12,Violent Crimes,64,4.955547280479456
40,2023,1,2023-01,Drug-Related Crimes,2,0.15360982194272102
40,2023,1,2023-01,Financial Crimes,22,1.6897080413699312
40,2023,1,2023-01,Other Crimes,10,0.7680491097136051
40,2023,1,2023-01,Property Crimes,102,7.834100919078772
40,2023,1,2023-01,Public Order Crimes,14,1.075268753599047
40,2023,1,2023-01,Sex-Related Crimes,6,0.46082946582816303
40,2023,1,2023-01,Violent Crimes,85,6.528417432565643
40,2023,2,2023-02,Drug-Related Crimes,1,0.07680491097136051
40,2023,2,2023-02,Financial Crimes,6,0.46082946582816303
40,2023,2,2023-02,Other Crimes,14,1.075268753599047
40,2023,2,2023-02,Property Crimes,75,5.760368322852037
40,2023,2,2023-02,Public Order Crimes,9,0.6912441987422446
40,2023,2,2023-02,Sex-Related Crimes,5,0.38402455485680254
40,2023,2,2023-02,Violent Crimes,73,5.606758500909317
40,2023,3,2023-03,Drug-Related Crimes,2,0.15360982194272102
40,2023,3,2023-03,Financial Crimes,9,0.6912441987422446
40,2023,3,2023-03,Other Crimes,13,0.9984638426276866
40,2023,3,2023-03,Property Crimes,68,5.222733946052514
40,2023,3,2023-03,Public Order Crimes,14,1.0752687535990473
40,2023,3,2023-03,Sex-Related Crimes,2,0.15360982194272102
40,2023,3,2023-03,Violent Crimes,66,5.069124124109793
40,2023,4,2023-04,Drug-Related Crimes,2,0.15360982194272102
40,2023,4,2023-04,Financial Crimes,13,0.9984638426276866
40,2023,4,2023-04,Other Crimes,16,1.2288785755417682
40,2023,4,2023-04,Property Crimes,71,5.453148678966596
40,2023,4,2023-04,Public Order Crimes,10,0.7680491097136051
40,2023,4,2023-04,Sex-Related Crimes,3,0.23041473291408154
40,2023,4,2023-04,Violent Crimes,68,5.222733946052514
40,2023,5,2023-05,Drug-Related Crimes,5,0.38402455485680254
40,2023,5,2023-05,Financial Crimes,15,1.1520736645704075
40,2023,5,2023-05,Other Crimes,10,0.7680491097136051
40,2023,5,2023-05,Property Crimes,88,6.758832165479724
40,2023,5,2023-05,Public Order Crimes,20,1.53609821942721
40,2023,5,2023-05,Sex-Related Crimes,2,0.15360982194272102
40,2023,5,2023-05,Violent Crimes,86,6.6052223435370045
40,2023,6,2023-06,Drug-Related Crimes,3,0.23041473291408152
40,2023,6,2023-06,Financial Crimes,14,1.0752687535990473
40,2023,6,2023-06,Other Crimes,12,0.9216589316563261
40,2023,6,2023-06,Property Crimes,123,9.447004049477343
40,2023,6,2023-06,Public Order Crimes,25,1.9201227742840128
40,2023,6,2023-06,Sex-Related Crimes,1,0.07680491097136051
40,2023,6,2023-06,Violent Crimes,79,6.067587966737481
